Verse,Text,Stage
1 Sam 4:9,hitḥazzəqû  wi həyû  la ʔănāšîm  pəlištîm  pen  taʕabədû  lā  ʕibrîm  ka ʔăšer  ʕābədû  lākem  wi həyîtem  la ʔănāšîm  wə nilḥamtem,Classical Biblical Hebrew
2 Kgs 20:15,wa yōmer  mā  rāʔû  bə bêtekā  wa yōmer  ḥizqiyyāhû  ʔēt  kol  ʔăšer  bə bêtî  rāʔû  lō  hāyā  dābār  ʔăšer  lō  hirʔîtim  bə ʔōṣərōtāy,Classical Biblical Hebrew
1 Sam 14:26,wa yābō  hā ʕām  ʔel  ha yaʕar  wə hinnē  hēlek  dəbāš  wə ʔên  maśśîg  yādô  ʔel  piʸw  kî  yārē  hā ʕām  ʔet  ha šəbuʕā,Classical Biblical Hebrew
1 Sam 7:10,wa yəhî  šəmûʔēl  maʕălê  hā ʕôlā  û pəlištîm  niggəšû  la  milḥāmā  bə yiśrāʔēl  wa yarʕēm  yəhwāh  bə qôl  gādôl  ba  yôm  ha hû  ʕal  pəlištîm  wa yəhummēm  wa yinnāgəpû  li pənê  yiśrāʔēl,Classical Biblical Hebrew
2 Kgs 21:12,lākēn  kō  ʔāmar  yəhwāh  ʔĕlōhê  yiśrāʔēl  hinnî  mēbî  rāʕā  ʕal  yərûšālaim  wi yhûdā  ʔăšer  kol  šōməʕāh  tiṣṣalnā  šəttê  ʔoznāʸw,Classical Biblical Hebrew
2 Sam 3:10,lə haʕăbîr  ha mamlākā  mi bêt  šāʔûl  û lə hāqîm  ʔet  kissē  dāwid  ʕal  yiśrāʔēl  wə ʕal  yəhûdā  mi dān  wə ʕad  bəʔēr  šābaʕ,Classical Biblical Hebrew
2 Kgs 10:5,wa yišlaḥ  ʔăšer  ʕal  ha bayit  wa ʔăšer  ʕal  hā ʕîr  wə ha zəqēnîm  wə hā ʔōmənîm  ʔel  yēhû  lē ʔmōr  ʕăbādêkā  ʔănaḥnû  wə kōl  ʔăšer  tōmar  ʔēlênû  naʕăśê  lō  namlîk  ʔîš  ha ṭôb  bə ʕênêkā  ʕăśē,Classical Biblical Hebrew
1 Kgs 13:20,wa yəhî  hēm  yōšəbîm  ʔel  ha šulḥān wa yəhî  dəbar  yəhwāh  ʔel  ha nābî  ʔăšer  hĕšîbô,Classical Biblical Hebrew
1 Kgs 8:38,kol  təpillā  kol  təḥinnā  ʔăšer  tihyê  lə kol  hā ʔādām  lə kōl  ʕamməkā  yiśrāʔēl  ʔăšer  yēdəʕûn  ʔîš  negaʕ  ləbābô  û pāraś  kappāʸw  ʔel  ha bayit  ha zê,Classical Biblical Hebrew
2 Kgs 21:22,wa yaʕăzōb  ʔet  yəhwāh  ʔĕlōhê  ʔăbōtāʸw  wə lō  hālak  bə derek  yəhwāh,Classical Biblical Hebrew
2 Kgs 14:12,wa yinnāgep  yəhûdā  li pənê  yiśrāʔēl  wa yānusû  ʔîš  lə ʔōholāʸw,Classical Biblical Hebrew
1 Kgs 8:64,ba  yôm  ha hû  qiddaš  ha melek  ʔet  tôk  he ḥāṣēr  ʔăšer  li pənê  bêt  yəhwāh  kî  ʕāśā  šām  ʔet  hā ʕōlā  wə ʔet  ha minḥā  wə ʔēt  ḥeləbê  ha šəlāmîm  kî  mizbaḥ  ha nəḥōšet  ʔăšer  li pənê  yəhwāh  qāṭōn  mē hākîl  ʔet  hā ʕōlā  wə ʔet  ha minḥā  wə ʔēt  ḥeləbê  ha šəlāmîm,Classical Biblical Hebrew
2 Kgs 20:11,wa yiqrā  yəšaʕyāhû  ha nābî  ʔel  yəhwāh  wa yāšeb  ʔet  ha ṣēl  ba  maʕălôt  ʔăšer  yārədā  bə maʕălôt  ʔāḥāz  ʔăḥōrannît  ʕeśer  maʕălôt,Classical Biblical Hebrew
1 Sam 17:45,wa yōmer  dāwid  ʔel  ha pəlištî  ʔattā  bā  ʔēlay  bə ḥereb  û ba ḥănît  û bə kîdôn  wə ʔānōkî  bā  ʔēlêkā  bə šēm  yəhwāh  ṣəbāʔôt  ʔĕlōhê  maʕarəkôt  yiśrāʔēl  ʔăšer  ḥēraptā,Classical Biblical Hebrew
2 Kgs 5:25,wə hû  bā  wa yaʕămōd  ʔel  ʔădōnāʸw  wa yōmer  ʔēlāʸw  ʔĕlîšāʕ  mē ʔayin  gēḥăzî  wa yōmer  lō  hālak  ʕabdəkā  ʔānê  wā ʔānā,Classical Biblical Hebrew
1 Kgs 8:22,wa yaʕămōd  šəlōmō  li pənê  mizbaḥ  yəhwāh  neged  kol  qəhal  yiśrāʔēl  wa yiprōś  kappāʸw  ha šāmāyim,Classical Biblical Hebrew
2 Sam 13:29,wa yaʕăśû  naʕărê  ʔabšālôm  lə ʔamnôn  ka ʔăšer  ṣiwwā  ʔabšālôm  wa yāqumû  kol  bənê  ha melek  wa yirkəbû  ʔîš  ʕal  pirdô  wa yānusû,Classical Biblical Hebrew
1 Sam 20:11,wa yōmer  yəhônātān  ʔel  dāwid  ləkā  wə nēṣē  ha śādê  wa yēṣəʔû  šənêhem  ha śādê,Classical Biblical Hebrew
1 Sam 31:1,û pəlištîm  nilḥāmîm  bə yiśrāʔēl  wa yānusû  ʔanšê  yiśrāʔēl  mi pənê  pəlištîm  wa yippəlû  ḥălālîm  bə har  ha gilbōaʕ,Classical Biblical Hebrew
1 Sam 15:23,kî  ḥaṭṭat  qesem  merî  wə ʔāwen  û tərāpîm  hapṣar  yaʕan  māʔastā  ʔet  dəbar  yəhwāh  wa yimʔāsəkā  mi melek,Classical Biblical Hebrew
1 Sam 24:16,wə hāyā  yəhwāh  lə dayyān  wə šāpaṭ  bênî  û bênekā  wə yēre  wə yārēb  ʔet  rîbî  wə yišpəṭēnî  mi yādekā,Classical Biblical Hebrew
1 Sam 18:15,wa yar  šāʔûl  ʔăšer  hû  maśkîl  məʔōd  wa yāgor  mi pānāʸw,Classical Biblical Hebrew
1 Sam 21:13,wa yāśem  dāwid  ʔet  ha dəbārîm  hā ʔēllê  bi ləbābô  wa yirā  məʔōd  mi pənê  ʔākîš  melek  gat,Classical Biblical Hebrew
2 Sam 22:35,məlammēd  yāday  la  milḥāmā  wə niḥat  qešet  nəḥûšā  zərōʕōtāy,Classical Biblical Hebrew
2 Sam 18:29,wa yōmer  ha melek  šālôm  la  naʕar  lə ʔabšālôm  wa yōmer  ʔăḥîmaʕaṣ  rāʔîtî  he hāmôn  ha gādôl  li šəlōaḥ  ʔet  ʕebed  ha melek  yôʔāb  wə ʔet  ʕabdekā  wə lō  yādaʕtî  mā,Classical Biblical Hebrew
2 Kgs 18:34,ʔayyē  ʔĕlōhê  ḥămāt  wə ʔarpād  ʔayyē  ʔĕlōhê  səparwayim  hēnaʕ  wə ʕiwwā  kî  hiṣṣîlû  ʔet  šōmərôn  mi yādî,Classical Biblical Hebrew
1 Kgs 7:43,wə ʔet  ha məkōnôt  ʕāśer  wə ʔet  ha kiyyōrōt  ʕăśārā  ʕal  ha məkōnôt,Classical Biblical Hebrew
2 Kgs 4:16,wa yōmer  la  môʕēd  ha zê  kā  ʕēt  ḥayyā  ʔat  ḥōbeqet  bēn  wa tōmer  ʔal  ʔădōnî  ʔîš  hā ʔĕlōhîm  ʔal  təkazzēb  bə šipḥātekā,Classical Biblical Hebrew
2 Sam 15:18,wə kol  ʕăbādāʸw  ʕōbərîm  ʕal  yādô  wə kol  ha kərētî  wə kol  ha pəlētî  wə kol  ha gittîm  šēš  mēʔôt  ʔîš  ʔăšer  bāʔû  bə raglô  mi gat  ʕōbərîm  ʕal  pənê  ha melek,Classical Biblical Hebrew
1 Kgs 17:7,wa yəhî  mi qēṣ  yāmîm  wa yîbaš  ha nāḥal  kî  lō  hāyā  gešem  bā  ʔāreṣ,Classical Biblical Hebrew
1 Sam 17:27,wa yōmer  lô  hā ʕām  ka  dābār  ha zê  lē ʔmōr  kō  yēʕāśê  lā  ʔîš  ʔăšer  yakkennû,Classical Biblical Hebrew
1 Sam 29:6,wa yiqrā  ʔākîš  ʔel  dāwid  wa yōmer  ʔēlāʸw  ḥay  yəhwāh  kî  yāšār  ʔattā  wə ṭôb  bə ʕênay  ṣētəkā  û bōʔăkā  ʔittî  ba  maḥănê  kî  lō  māṣātî  bəkā  rāʕā  mi yôm  bōʔăkā  ʔēlay  ʕad  ha yôm  ha zê  û bə ʕênê  ha sərānîm  lō  ṭôb  ʔāttā,Classical Biblical Hebrew
1 Kgs 14:31,wa yiškab  rəḥabʕām  ʕim  ʔăbōtāʸw  wa yiqqābēr  ʕim  ʔăbōtāʸw  bə ʕîr  dāwid  wə šēm  ʔimmô  naʕămā  hā ʕammōnît  wa yimlōk  ʔăbiyyām  bənô  taḥtāʸw,Classical Biblical Hebrew
2 Kgs 10:10,dəʕû  ʔēpô  kî  lō  yippōl  mi dəbar  yəhwāh  ʔarṣā  ʔăšer  dibber  yəhwāh  ʕal  bêt  ʔaḥʔāb  wa yhwāh  ʕāśā  ʔēt  ʔăšer  dibber  bə yad  ʕabdô  ʔēliyyāhû,Classical Biblical Hebrew
1 Sam 22:23,šəbā  ʔittî  ʔal  tîrā  kî  ʔăšer  yəbaqqēš  ʔet  napšî  yəbaqqēš  ʔet  napšekā  kî  mišmeret  ʔattā  ʕimmādî,Classical Biblical Hebrew
1 Sam 22:19,wə ʔēt  nōb  ʕîr  ha kōhănîm  hikkā  lə pî  ḥereb  mē ʔîš  wə ʕad  ʔiššā  mē ʕôlēl  wə ʕad  yônēq  wə šôr  wa ḥămôr  wā śê  lə pî  ḥāreb,Classical Biblical Hebrew
2 Sam 17:5,wa yōmer  ʔabšālôm  qərā  nā  gam  lə ḥûšay  hā ʔarkî  wə nišməʕā  mah  bə piʸw  gam  hû,Classical Biblical Hebrew
2 Sam 2:8,wə ʔabnēr  ben  nēr  śar  ṣābā  ʔăšer  lə šāʔûl  lāqaḥ  ʔet  ʔîš bōšet  ben  šāʔûl  wa yaʕăbirēhû  maḥănāyim,Classical Biblical Hebrew
1 Kgs 17:8,wa yəhî  dəbar  yəhwāh  ʔēlāʸw  lē ʔmōr,Classical Biblical Hebrew
1 Sam 14:48,wa yaʕaś  ḥayil  wa yak  ʔet  ʕămālēq  wa yaṣṣēl  ʔet  yiśrāʔēl  mi yad  šōsēhû,Classical Biblical Hebrew
1 Kgs 6:18,wə ʔerez  ʔel  ha bayit  pənîmā  miqlaʕat  pəqāʕîm  û pəṭûrê  ṣiṣṣîm  ha kōl  ʔerez  ʔên  ʔeben  nirʔā,Classical Biblical Hebrew
1 Sam 9:6,wa yōmer  lô  hinnē  nā  ʔîš  ʔĕlōhîm  bā  ʕîr  ha zōt  wə hā ʔîš  nikbād  kōl  ʔăšer  yədabbēr  bô  yābô  ʕattā  nēlăkā  šām  ʔûlay  yaggîd  lānû  ʔet  darkēnû  ʔăšer  hālaknû  ʕālêhā,Classical Biblical Hebrew
1 Sam 12:7,wə ʕattā  hityaṣṣəbû  wə ʔiššāpəṭā  ʔittəkem  li pənê  yəhwāh  ʔēt  kol  ṣidqôt  yəhwāh  ʔăšer  ʕāśā  ʔittəkem  wə ʔet  ʔăbôtêkem,Classical Biblical Hebrew
1 Sam 10:6,wə ṣāləḥā  ʕālêkā  rûaḥ  yəhwāh  wə hitnabbîtā  ʕimmām  wə nêpaktā  lə ʔîš  ʔaḥēr,Classical Biblical Hebrew
1 Kgs 15:21,wa yəhî  ki šəmōaʕ  baʕšā  wa yeḥdal  mi bənôt  ʔet  hā rāmā  wa yēšeb  bə tirṣā,Classical Biblical Hebrew
1 Sam 23:4,wa yôsep  ʕôd  dāwid  li šəʔōl  ba yhwāh wa yaʕănēhû  yəhwāh  wa yōmer  qûm  rēd  qəʕîlā  kî  ʔănî  nōtēn  ʔet  pəlištîm  bə yādekā,Classical Biblical Hebrew
1 Sam 2:18,û šəmûʔēl  məšārēt  ʔet  pənê  yəhwāh  naʕar  ḥāgûr  ʔēpôd  bād,Classical Biblical Hebrew
1 Kgs 18:33,wa yaʕărōk  ʔet  hā ʕēṣîm  wa yənattaḥ  ʔet  ha pār  wa yāśem  ʕal  hā ʕēṣîm,Classical Biblical Hebrew
1 Sam 22:6,wa yišmaʕ  šāʔûl  kî  nôdaʕ  dāwid  wa ʔănāšîm  ʔăšer  ʔittô  wə šāʔûl  yôšēb  ba  gibʕā  taḥat  hā ʔešel  bā  rāmā  wa ḥănîtô  bə yādô  wə kol  ʕăbādāʸw  niṣṣābîm  ʕālāʸw,Classical Biblical Hebrew
2 Kgs 13:4,wa yəḥal  yəhôʔāḥāz  ʔet  pənê  yəhwāh  wa yišmaʕ  ʔēlāʸw  yəhwāh  kî  rāʔā  ʔet  laḥaṣ  yiśrāʔēl  kî  lāḥaṣ  ʔōtām  melek  ʔărām,Classical Biblical Hebrew
1 Sam 12:4,wa yōmərû  lō  ʕăšaqtānû  wə lō  raṣṣôtānû  wə lō  lāqaḥtā  mi yad  ʔîš  məʔûmā,Classical Biblical Hebrew
1 Sam 17:9,ʔim  yûkal  lə hillāḥēm  ʔittî  wə hikkānî  wə hāyînû  lākem  la ʕăbādîm  wə ʔim  ʔănî  ʔûkal  lô  wə hikkîtiʸw  wi həyîtem  lānû  la ʕăbādîm  wa ʕăbadtem  ʔōtānû,Classical Biblical Hebrew
1 Sam 25:33,û bārûk  ṭaʕmēk  û bərûkā  ʔāt  ʔăšer  kəlitinî  ha yôm  ha zê  mi bô  bə dāmîm  wə hōšēaʕ  yādî  lî,Classical Biblical Hebrew
1 Sam 17:34,wa yōmer  dāwid  ʔel  šāʔûl  rōʕê  hāyā  ʕabdəkā  lə ʔābiʸw  ba  ṣōn  û bā  hā ʔărî  wə ʔet  ha dôb  wə nāśā  śê  mē hā ʕēder,Classical Biblical Hebrew
2 Kgs 9:28,wa yarkibû  ʔōtô  ʕăbādāʸw  yərûšālāmā  wa yiqbərû  ʔōtô  bi qəburātô  ʕim  ʔăbōtāʸw  bə ʕîr  dāwid,Classical Biblical Hebrew
2 Kgs 14:16,wa yiškab  yəhôʔāš  ʕim  ʔăbōtāʸw  wa yiqqābēr  bə šōmərôn  ʕim  maləkê  yiśrāʔēl  wa yimlōk  yārobʕām  bənô  taḥtāʸw,Classical Biblical Hebrew
1 Kgs 10:22,kî  ʔᵒnî  taršîš  la  melek  ba  yom  ʕim  ʔᵒnî  ḥîrām  ʔaḥat  lə šālōš  šānîm  tābô  ʔᵒnî  taršîš  nōśəʔēt  zāhāb  wā kesep  šenhabbîm  wə qōpîm  wə tukkiyyîm,Classical Biblical Hebrew
1 Kgs 22:40,wa yiškab  ʔaḥʔāb  ʕim  ʔăbōtāʸw  wa yimlōk  ʔăḥazyāhû  bənô  taḥtāʸw,Classical Biblical Hebrew
1 Kgs 9:23,ʔēllê  śārê  ha niṣṣābîm  ʔăšer  ʕal  ha məlākā  li šəlōmō  ḥămiššîm  wa ḥămēš  mēʔôt  hā rōdîm  bā  ʕām  hā ʕōśîm  ba  məlākā,Classical Biblical Hebrew
1 Sam 9:25,wa yērədû  mē ha bāmoh  hā ʕîr  wa yədabbēr  ʕim  šāʔûl  ʕal  ha gāg,Classical Biblical Hebrew
2 Kgs 15:10,wa yiqšōr  ʕālāʸw  šallum  ben  yābēš  wa yakkēhû  qābāl  ʕām  wa yəmîtēhû  wa yimlōk  taḥtāʸw,Classical Biblical Hebrew
2 Sam 10:6,wa yirʔû  bənê  ʕammôn  kî  nibʔăšû  bə dāwid  wa yišləḥû  bənê  ʕammôn  wa yiśkərû  ʔet  ʔăram  bêt rəḥôb  wə ʔet  ʔăram  ṣôbā  ʕeśrîm  ʔelep  raglî  wə ʔet  melek  maʕăkā  ʔelep  ʔîš  wə ʔîš  ṭôb  šənêm  ʕāśār  ʔelep  ʔîš,Classical Biblical Hebrew
2 Sam 24:17,wa yōmer  dāwid  ʔel  yəhwāh  bi rəʔōtô  ʔet  ha malʔāk  ha makkê  bā  ʕām  wa yōmer  hinnē  ʔānōkî  ḥāṭātî  wə ʔānōkî  heʕĕwêtî  wə ʔēllê  ha ṣōn  mê  ʕāśû  təhî  nā  yādəkā  bî  û bə bêt  ʔābî,Classical Biblical Hebrew
1 Sam 14:19,wa yəhî  ʕad  dibber  šāʔûl  ʔel  ha kōhēn  wə he hāmôn  ʔăšer  bə maḥănē  pəlištîm  wa yēlek  hālôk  wā rāb wa yōmer  šāʔûl  ʔel  ha kōhēn  ʔĕsōp  yādekā,Classical Biblical Hebrew
2 Kgs 14:2,ben  ʕeśrîm  wə ḥāmēš  šānā  hāyā  bə māləkô  wə ʕeśrîm  wā tēšaʕ  šānā  mālak  bi yrûšālāim  wə šēm  ʔimmô  yəhôʕaddān  min  yərûšālāim,Classical Biblical Hebrew
1 Kgs 8:44,kî  yēṣē  ʕamməkā  la  milḥāmā  ʕal  ʔōyəbô  ba  derek  ʔăšer  tišlāḥēm  wə hitpallû  ʔel  yəhwāh  derek  hā ʕîr  ʔăšer  bāḥartā  bāh  wə ha bayit  ʔăšer  bānitî  li šəmekā,Classical Biblical Hebrew
2 Sam 2:30,wə yôʔāb  šob  mē ʔaḥărê  ʔabnēr  wa yiqbōṣ  ʔet  kol  hā ʕām  wa yippāqədû  mē ʕabədê  dāwid  tišʕā  ʕāśār  ʔîš  wa ʕăśā ʔēl,Classical Biblical Hebrew
2 Kgs 13:9,wa yiškab  yəhôʔāḥāz  ʕim  ʔăbōtāʸw  wa yiqbəruhû  bə šōmərôn  wa yimlōk  yôʔāš  bənô  taḥtāʸw,Classical Biblical Hebrew
1 Sam 25:31,wə lō  tihyê  zōt  ləkā  lə pûqā  û lə mikšôl  lēb  la ʔdōnî  wə li šəppāk  dām  ḥinnām  û lə hôšîaʕ  ʔădōnî  lô  wə hêṭib  yəhwāh  la ʔdōnî  wə zākartā  ʔet  ʔămātekā,Classical Biblical Hebrew
2 Kgs 2:10,wa yōmer  hiqšîtā  li šəʔôl  ʔim  tirʔê  ʔōtî  luqqāḥ  mē ʔittāk  yəhî  ləkā  kēn  wə ʔim  ʔayin  lō  yihyê,Classical Biblical Hebrew
1 Kgs 7:16,û šəttê  kōtārōt  ʕāśā  lā tēt  ʕal  rāšê  hā ʕammûdîm  muṣaq  nəḥōšet  ḥāmēš  ʔammôt  qômat  ha kōteret  hā ʔeḥāt  wə ḥāmēš  ʔammôt  qômat  ha kōteret  ha šēnît,Classical Biblical Hebrew
2 Sam 10:1,wa yəhî  ʔaḥărê  kēn  wa yāmot  melek  bənê  ʕammôn  wa yimlōk  ḥānûn  bənô  taḥtāʸw,Classical Biblical Hebrew
2 Kgs 24:9,wa yaʕaś  hā raʕ  bə ʕênê  yəhwāh  kə kōl  ʔăšer  ʕāśā  ʔābiʸw,Classical Biblical Hebrew
2 Sam 23:33,šammā  ha hărārî  ʔăḥîʔām  ben  šārār  hā ʔrārî,Classical Biblical Hebrew
1 Sam 19:2,wa yaggēd  yəhônātān  lə dāwid  lē ʔmōr  məbaqqēš  šāʔûl  ʔābî  la hămîtekā  wə ʕattā  hiššāmer  nā  ba  bōqer  wə yāšabtā  ba  sēter  wə naḥbētā,Classical Biblical Hebrew
1 Kgs 5:32,wa yipsəlû  bōnê  šəlōmō  û bōnê  ḥîrôm  wə ha giblîm  wa yākînû  hā ʕēṣîm  wə hā ʔăbānîm  li bənôt  ha bāyit,Classical Biblical Hebrew
1 Sam 8:19,wa yəmāʔănû  hā ʕām  li šəmōaʕ  bə qôl  šəmûʔēl  wa yōmərû  lō  kî  ʔim  melek  yihyê  ʕālênû,Classical Biblical Hebrew
1 Sam 24:11,hinnē  ha yôm  ha zê  rāʔû  ʕênêkā  ʔēt  ʔăšer  nətānəkā  yəhwāh  ha yôm  bə yādî  ba  məʕārā  wə ʔāmar  la hărāgăkā  wa tāḥos  ʕālêkā  wā ʔōmar  lō  ʔešlaḥ  yādî  ba ʔdōnî  kî  məšîaḥ  yəhwāh  hû,Classical Biblical Hebrew
2 Kgs 16:11,wa yiben  ʔûriyyā  ha kōhēn  ʔet  ha mizbēaḥ  kə kōl  ʔăšer  šālaḥ  ha melek  ʔāḥāz  mi dammeśeq  kēn  ʕāśā  ʔûriyyā  ha kōhēn  ʕad  bô  ha melek  ʔāḥāz  mi dammāśeq,Classical Biblical Hebrew
1 Kgs 13:30,wa yannaḥ  ʔet  niblātô  bə qibrô  wa yispədû  ʕālāʸw  hôy  ʔāḥî,Classical Biblical Hebrew
2 Kgs 15:25,wa yiqšōr  ʕālāʸw  peqaḥ  ben  rəmalyāhû  šālîšô  wa yakkēhû  bə šōmərôn  bə ʔarmôn  bêt  ha melek  ʔet  ʔargōb  wə ʔet  hā ʔaryē  wə ʕimmô  ḥămiššîm  ʔîš  mi bənê  gilʕādîm  wa yəmîtēhû  wa yimlōk  taḥtāʸw,Classical Biblical Hebrew
2 Kgs 17:4,wa yimṣā  melek  ʔaššûr  bə hôšēaʕ  qešer  ʔăšer  šālaḥ  malʔākîm  ʔel  sô  melek  miṣrayim  wə lō  heʕĕlā  minḥā  lə melek  ʔaššûr  kə šānā  bə šānā  wa yaʕaṣrēhû  melek  ʔaššûr  wa yaʔasrēhû  bêt  kele,Classical Biblical Hebrew
2 Sam 11:24,wa yōrû  ha môrîm  ʔel  ʕăbādekā  mē ʕal  ha ḥômā  wa yāmûtû  mē ʕabədê  ha melek  wə gam  ʕabdəkā  ʔûriyyā  ha ḥittî  mēt,Classical Biblical Hebrew
1 Sam 25:21,wə dāwid  ʔāmar  ʔak  la  šeqer  šāmartî  ʔet  kol  ʔăšer  lā zê  ba  midbār  wə lō  nipqad  mi kol  ʔăšer  lô  məʔûmā  wa yāšeb  lî  rāʕā  taḥat  ṭôbā,Classical Biblical Hebrew
1 Kgs 15:6,û milḥāmā  hāyətā  bên  rəḥabʕām  û bên  yārobʕām  kol  yəmê  ḥayyāʸw,Classical Biblical Hebrew
2 Sam 22:21,yigməlēnî  yəhwāh  kə ṣidqātî  kə bōr  yāday  yāšîb  lî,Classical Biblical Hebrew
2 Kgs 13:23,wa yāḥān  yəhwāh  ʔōtām  wa yəraḥămēm  wa yipen  ʔălêhem  ləmaʕan  bərîtô  ʔet  ʔabrāhām  yiṣḥāq  wə yaʕăqōb  wə lō  ʔābā  hašḥîtām  wə lō  hišlîkām  mē ʕal  pānāʸw  ʕad  ʕāttā,Classical Biblical Hebrew
1 Sam 15:7,wa yak  šāʔûl  ʔet  ʕămālēq  mē ḥăwîlā  bôʔăkā  šûr  ʔăšer  ʕal  pənê  miṣrāyim,Classical Biblical Hebrew
1 Sam 19:14,wa yišlaḥ  šāʔûl  malʔākîm  lā qaḥat  ʔet  dāwid  wa tōmer  ḥōlê  hû,Classical Biblical Hebrew
2 Sam 19:24,wa yōmer  ha melek  ʔel  šimʕî  lō  tāmût  wa yiššābaʕ  lô  ha melek,Classical Biblical Hebrew
2 Sam 23:26,ḥeleṣ  ha palṭî  ʕîrā  ben  ʕiqqēš  ha təqôʕî,Classical Biblical Hebrew
1 Sam 9:18,wa yiggaš  šāʔûl  ʔet  šəmûʔēl  bə tôk  ha šāʕar  wa yōmer  haggîdā  nā  lî  ʔê  zê  bêt  hā rōʔê,Classical Biblical Hebrew
2 Kgs 24:11,wa yābō  nəbûkadneṣṣar  melek  bābel  ʕal  hā ʕîr  wa ʕăbādāʸw  ṣārîm  ʕālêhā,Classical Biblical Hebrew
1 Sam 8:14,wə ʔet  śədôtêkem  wə ʔet  karmêkem  wə zêtêkem  ha ṭôbîm  yiqqāḥ  wə nātan  la ʕăbādāʸw,Classical Biblical Hebrew
1 Sam 13:17,wa yēṣē  ha mašḥît  mi maḥănē  pəlištîm  šəlōšā  rāšîm  hā rōš  ʔeḥād  yipnê  ʔel  derek  ʕoprā  ʔel  ʔereṣ  šûʕāl,Classical Biblical Hebrew
2 Kgs 18:6,wa yidbaq  ba yhwāh  lō  sār  mē ʔaḥărāʸw  wa yišmōr  miṣwōtāʸw  ʔăšer  ṣiwwā  yəhwāh  ʔet  mōšê,Classical Biblical Hebrew
1 Sam 4:4,wa yišlaḥ  hā ʕām  šilō  wa yiśʔû  mi šām  ʔēt  ʔărôn  bərît  yəhwāh  ṣəbāʔôt  yōšēb  ha kərubîm  wə šām  šənê  bənê  ʕēlî  ʕim  ʔărôn  bərît  hā ʔĕlōhîm  ḥopnî  û pînəḥās,Classical Biblical Hebrew
1 Sam 25:44,wə šāʔûl  nātan  ʔet  mîkal  bittô  ʔēšet  dāwid  lə palṭî  ben  layiš  ʔăšer  mi gallîm,Classical Biblical Hebrew
2 Sam 19:18,wə ʔelep  ʔîš  ʕimmô  mi binyāmin  wə ṣîbā  naʕar  bêt  šāʔûl  wa ḥămēšet  ʕāśār  bānāʸw  wə ʕeśrîm  ʕăbādāʸw  ʔittô  wə ṣāləḥû  ha yardēn  li pənê  ha melek,Classical Biblical Hebrew
2 Kgs 20:4,wa yəhî  yəšaʕyāhû  lō  yāṣā  ḥāṣēr  ha tîkōnā  û dəbar  yəhwāh  hāyā  ʔēlāʸw  lē ʔmōr,Classical Biblical Hebrew
1 Kgs 19:19,wa yēlek  mi šām  wa yimṣā  ʔet  ʔĕlîšāʕ  ben  šāpāṭ  wə hû  ḥōrēš  šənêm  ʕāśār  ṣəmādîm  lə pānāʸw  wə hû  bi šənêm  he ʕāśār  wa yaʕăbōr  ʔēliyyāhû  ʔēlāʸw  wa yašlēk  ʔaddartô  ʔēlāʸw,Classical Biblical Hebrew
1 Sam 30:28,wə la ʔăšer  ba ʕărōʕēr  wə la ʔăšer  bə śipmôt  wə la ʔăšer  bə ʔeštəmōaʕ,Classical Biblical Hebrew
1 Kgs 16:31,wa yəhî  hă nāqēl  lektô  bə ḥaṭṭôt  yārobʕām  ben  nəbāṭ  wa yiqqaḥ  ʔiššā  ʔet  ʔîzebel  bat  ʔetbaʕal  melek  ṣîdōnîm  wa yēlek  wa yaʕăbōd  ʔet  ha baʕal  wa yištaḥû  lô,Classical Biblical Hebrew
2 Kgs 15:31,wə yeter  dibrê  peqaḥ  wə kol  ʔăšer  ʕāśā  hinnām  kətûbîm  ʕal  sēper  dibrê  ha yāmîm  lə maləkê  yiśrāʔēl,Classical Biblical Hebrew
1 Sam 25:2,wə ʔîš  bə māʕôn  û maʕăśēhû  ba  karmel  wə hā ʔîš  gādôl  məʔōd  wə lô  ṣōn  šəlōšet  ʔălāpîm  wə ʔelep  ʕizzîm  wa yəhî  bi gəzōz  ʔet  ṣōnô  ba  karmel,Classical Biblical Hebrew
2 Kgs 18:3,wa yaʕaś  ha yāšār  bə ʕênê  yəhwāh  kə kōl  ʔăšer  ʕāśā  dāwid  ʔābiʸw,Classical Biblical Hebrew
1 Sam 7:13,wa yikkānəʕû  ha pəlištîm  wə lō  yāsəpû  ʕôd  lā bô  bi gəbûl  yiśrāʔēl  wa təhî  yad  yəhwāh  ba  pəlištîm  kōl  yəmê  šəmûʔēl,Classical Biblical Hebrew
1 Sam 12:19,wa yōmərû  kol  hā ʕām  ʔel  šəmûʔēl  hitpallēl  bəʕad  ʕăbādêkā  ʔel  yəhwāh  ʔĕlōhêkā  wə ʔal  nāmût  kî  yāsapnû  ʕal  kol  ḥaṭṭōtênû  rāʕā  li šəʔōl  lānû  melek,Classical Biblical Hebrew
2 Sam 23:39,ʔûriyyā  ha ḥittî  kōl  šəlōšîm  wə šibʕā,Classical Biblical Hebrew
1 Sam 15:21,wa yiqqaḥ  hā ʕām  mē ha šālāl  ṣōn  û bāqār  rēšît  ha ḥērem  li zəbbōaḥ  la yhwāh  ʔĕlōhêkā  ba  gilgāl,Classical Biblical Hebrew
2 Kgs 10:14,wa yōmer  tipśûm  ḥayyîm  wa yitpəśûm  ḥayyîm  wa yišḥāṭûm  ʔel  bôr  bêt ʕēqed  ʔarbāʕîm  û šənayim  ʔîš  wə lō  hišʔîr  ʔîš  mēhem,Classical Biblical Hebrew
