Verse,Text,Stage
2 Sam 19:39,wa yōmer  ha melek  ʔittî  yaʕăbōr  kimhām  wa ʔănî  ʔeʕĕśê  lô  ʔet  ha ṭôb  bə ʕênêkā  wə kōl  ʔăšer  tibḥar  ʕālay  ʔeʕĕśê  lāk,Classical Biblical Hebrew
2 Sam 19:40,wa yaʕăbōr  kol  hā ʕām  ʔet  ha yardēn  wə ha melek  ʕābār  wa yiššaq  ha melek  lə barzillay  wa yəbārăkēhû  wa yāšob  li məqōmô,Classical Biblical Hebrew
2 Sam 19:41,wa yaʕăbōr  ha melek  ha gilgālā  wə kimhān  ʕābar  ʕimmô  wə kol  ʕam  yəhûdā  heʕĕbîrû  ʔet  ha melek  wə gam  ḥăṣî  ʕam  yiśrāʔēl,Classical Biblical Hebrew
2 Sam 19:42,wə hinnē  kol  ʔîš  yiśrāʔēl  bāʔîm  ʔel  ha melek  wa yōmərû  ʔel  ha melek  maddûaʕ  gənābûkā  ʔaḥênû  ʔîš  yəhûdā  wa yaʕăbirû  ʔet  ha melek  wə ʔet  bêtô  ʔet  ha yardēn  wə kol  ʔanšê  dāwid  ʕimmô,Classical Biblical Hebrew
2 Sam 19:43,wa yaʕan  kol  ʔîš  yəhûdā  ʕal  ʔîš  yiśrāʔēl  kî  qārôb  ha melek  ʔēlay  wə lāmmā  zê  ḥārā  ləkā  ʕal  ha dābār  ha zê  he ʔākôl  ʔākalnû  min  ha melek  ʔim  niśśēt  niśśā  lānû,Classical Biblical Hebrew
2 Sam 19:44,wa yaʕan  ʔîš  yiśrāʔēl  ʔet  ʔîš  yəhûdā  wa yōmer  ʕeśer  yādôt  lî  ba  melek  wə gam  bə dāwid  ʔănî  mimməkā  û maddûaʕ  hĕqillōtanî  wə lō  hāyā  dəbārî  rišôn  lî  lə hāšîb  ʔet  malkî  wa yiqeš  dəbar  ʔîš  yəhûdā  mi dəbar  ʔîš  yiśrāʔēl,Classical Biblical Hebrew
2 Sam 20:1,wə šām  niqrā  ʔîš  bəliyyaʕal  û šəmô  šebaʕ  ben  bikrî  ʔîš  yəmînî  wa yitqaʕ  ba  šōpār  wa yōmer  ʔên  lānû  ḥēleq  bə dāwid  wə lō  naḥălā  lānû  bə ben  yišay  ʔîš  lə ʔōholāʸw  yiśrāʔēl,Classical Biblical Hebrew
2 Sam 20:2,wa yaʕal  kol  ʔîš  yiśrāʔēl  mē ʔaḥărê  dāwid  ʔaḥărê  šebaʕ  ben  bikrî  wə ʔîš  yəhûdā  dābəqû  bə malkām  min  ha yardēn  wə ʕad  yərûšālāim,Classical Biblical Hebrew
2 Sam 20:3,wa yābō  dāwid  ʔel  bêtô  yərûšālaim  wa yiqqaḥ  ha melek  ʔēt  ʕeśer  nāšîm  pilagšîm  ʔăšer  hinnîaḥ  li šəmōr  ha bayit  wa yittənēm  bêt  mišmeret  wa yəkalkəlēm  wa ʔălêhem  lō  bā  wa tihyênā  ṣərurôt  ʕad  yôm  mutān  ʔalmənût  ḥayyût,Classical Biblical Hebrew
2 Sam 20:4,wa yōmer  ha melek  ʔel  ʕămāśā  hazʕeq  lî  ʔet  ʔîš  yəhûdā  šəlōšet  yāmîm  wə ʔattā  pō  ʕămōd,Classical Biblical Hebrew
2 Sam 20:5,wa yēlek  ʕămāśā  lə hazʕîq  ʔet  yəhûdā  wa yôḥer  min  ha môʕēd  ʔăšer  yəʕādô,Classical Biblical Hebrew
2 Sam 20:6,wa yōmer  dāwid  ʔel  ʔăbîšay  ʕattā  yēraʕ  lānû  šebaʕ  ben  bikrî  min  ʔabšālôm  ʔattā  qaḥ  ʔet  ʕabədê  ʔădōnêkā  û rədōp  ʔaḥărāʸw  pen  māṣā  lô  ʕārîm  bəṣurôt  wə hiṣṣîl  ʕênēnû,Classical Biblical Hebrew
2 Sam 20:7,wa yēṣəʔû  ʔaḥărāʸw  ʔanšê  yôʔāb  wə ha kərētî  wə ha pəlētî  wə kol  ha gibbōrîm  wa yēṣəʔû  mi yrûšālaim  li rəddōp  ʔaḥărê  šebaʕ  ben  bikrî,Classical Biblical Hebrew
2 Sam 20:8,hēm  ʕim  hā ʔeben  ha gədôlā  ʔăšer  bə gibʕôn  wa ʕămāśā  bā  li pənêhem  wə yôʔāb  ḥāgûr  middô  ləbušû  wə ʕālāʸw  ḥăgôr  ḥereb  məṣummedet  ʕal  motnāʸw  bə taʕrāh  wə hû  yāṣā  wa tippōl,Classical Biblical Hebrew
2 Sam 20:9,wa yōmer  yôʔāb  la ʕămāśā  hă šālôm  ʔattā  ʔāḥî  wa tōḥez  yad  yəmîn  yôʔāb  bi zəqan  ʕămāśā  li nəšoq  lô,Classical Biblical Hebrew
2 Sam 20:10,wa ʕămāśā  lō  nišmar  ba  ḥereb  ʔăšer  bə yad  yôʔāb  wa yakkēhû  bāh  ʔel  ha ḥōmeš  wa yišpōk  mēʕāʸw  ʔarṣā  wə lō  šānā  lô  wa yāmōt wə yôʔāb  wa ʔăbîšay  ʔāḥiʸw  rādap  ʔaḥărê  šebaʕ  ben  bikrî,Classical Biblical Hebrew
2 Sam 20:11,wə ʔîš  ʕāmad  ʕālāʸw  mi naʕărê  yôʔāb  wa yōmer  mî  ʔăšer  ḥāpēṣ  bə yôʔāb  û mî  ʔăšer  lə dāwid  ʔaḥărê  yôʔāb,Classical Biblical Hebrew
2 Sam 20:12,wa ʕămāśā  mitgōlēl  ba  dām  bə tôk  ha məsillā  wa yar  hā ʔîš  kî  ʕāmad  kol  hā ʕām  wa yassēb  ʔet  ʕămāśā  min  ha məsillā  ha śādê  wa yašlēk  ʕālāʸw  beged  ka ʔăšer  rāʔā  kol  ha bā  ʕālāʸw  wə ʕāmād,Classical Biblical Hebrew
2 Sam 20:13,ka ʔăšer  hōgā  min  ha məsillā  ʕābar  kol  ʔîš  ʔaḥărê  yôʔāb  li rəddōp  ʔaḥărê  šebaʕ  ben  bikrî,Classical Biblical Hebrew
2 Sam 20:14,wa yaʕăbōr  bə kol  šibṭê  yiśrāʔēl  ʔābēlā  û bêt  maʕăkā  wə kol  ha bērîm wa yiqqāhălû  wa yābōʔû  ʔap  ʔaḥărāʸw,Classical Biblical Hebrew
2 Sam 20:15,wa yābōʔû  wa yāṣurû  ʕālāʸw  bə ʔābēlā  bêt  ha maʕăkā  wa yišpəkû  sōləlā  ʔel  hā ʕîr  wa taʕămōd  ba  ḥēl  wə kol  hā ʕām  ʔăšer  ʔet  yôʔāb  mašḥîtim  lə happîl  ha ḥômā,Classical Biblical Hebrew
2 Sam 20:16,wa tiqrā  ʔiššā  ḥăkāmā  min  hā ʕîr  šimʕû  šimʕû  ʔimrû  nā  ʔel  yôʔāb  qərab  ʕad  hēnnā  wa ʔădabbərā  ʔēlêkā,Classical Biblical Hebrew
2 Sam 20:17,wa yiqrab  ʔēlêhā  wa tōmer  hā ʔiššā  ha ʔattā  yôʔāb  wa yōmer  ʔānî  wa tōmer  lô  šəmaʕ  dibrê  ʔămātekā  wa yōmer  šōmēaʕ  ʔānōkî,Classical Biblical Hebrew
2 Sam 20:18,wa tōmer  lē ʔmōr  dabbēr  yədabbərû  bā  rišōnā  lē ʔmōr  šāʔōl  yəšāʔălû  bə ʔābēl  wə kēn  hētammû,Classical Biblical Hebrew
2 Sam 20:19,ʔānōkî  šəlumê  ʔĕmûnê  yiśrāʔēl  ʔattā  məbaqqēš  lə hāmît  ʕîr  wə ʔēm  bə yiśrāʔēl  lāmmā  təballaʕ  naḥălat  yəhwāh,Classical Biblical Hebrew
2 Sam 20:20,wa yaʕan  yôʔāb  wa yōmar  ḥālîlā  ḥālîlā  lî  ʔim  ʔăballaʕ  wə ʔim  ʔašḥît,Classical Biblical Hebrew
2 Sam 20:21,lō  kēn  ha dābār  kî  ʔîš  mē har  ʔeprayim  šebaʕ  ben  bikrî  šəmô  nāśā  yādô  ba  melek  bə dāwid  tənû  ʔōtô  lə baddô  wə ʔēləkā  mē ʕal  hā ʕîr  wa tōmer  hā ʔiššā  ʔel  yôʔāb  hinnē  rōšô  mušlāk  ʔēlêkā  bəʕad  ha ḥômā,Classical Biblical Hebrew
2 Sam 20:22,wa tābô  hā ʔiššā  ʔel  kol  hā ʕām  bə ḥokmātāh  wa yikrətû  ʔet  rōš  šebaʕ  ben  bikrî  wa yašlikû  ʔel  yôʔāb  wa yitqaʕ  ba  šôpār  wa yāpuṣû  mē ʕal  hā ʕîr  ʔîš  lə ʔōholāʸw  wə yôʔāb  šāb  yərûšālaim  ʔel  ha melek,Classical Biblical Hebrew
2 Sam 20:23,wə yôʔāb  ʔel  kol  ha ṣābā  yiśrāʔēl  û bənāyā  ben  yəhôyādāʕ  ʕal  ha kərētî  wə ʕal  ha pəlētî,Classical Biblical Hebrew
2 Sam 20:24,wa ʔădōrām  ʕal  ha mas  wi yhôšopāṭ  ben  ʔăḥîlûd  ha mazkîr,Classical Biblical Hebrew
2 Sam 20:25,û šəwā  sōpēr  wə ṣādôq  wə ʔebyātār  kōhănîm,Classical Biblical Hebrew
2 Sam 20:26,wə gam  ʕîrā  ha yāʔirî  hāyā  kōhēn  lə dāwid,Classical Biblical Hebrew
2 Sam 21:1,wa yəhî  rāʕāb  bi ymê  dāwid  šālōš  šānîm  šānā  ʔaḥărê  šānā  wa yəbaqqēš  dāwid  ʔet  pənê  yəhwāh wa yōmer  yəhwāh  ʔel  šāʔûl  wə ʔel  bêt  ha dāmîm  ʕal  ʔăšer  hēmît  ʔet  ha gibʕōnîm,Classical Biblical Hebrew
2 Sam 21:2,wa yiqrā  ha melek  la  gibʕōnîm  wa yōmer  ʔălêhem  wə ha gibʕōnîm  lō  mi bənê  yiśrāʔēl  hēmmā  kî  ʔim  mi yeter  hā ʔĕmōrî  û bənê  yiśrāʔēl  nišbəʕû  lāhem  wa yəbaqqēš  šāʔûl  lə hakkōtām  bə qannōtô  li bənê  yiśrāʔēl  wi yhûdā,Classical Biblical Hebrew
2 Sam 21:3,wa yōmer  dāwid  ʔel  ha gibʕōnîm  mā  ʔeʕĕśê  lākem  û ba mā  ʔăkappēr  û bārəkû  ʔet  naḥălat  yəhwāh,Classical Biblical Hebrew
2 Sam 21:4,wa yōmərû  lô  ha gibʕōnîm  ʔên  lānû  kesep  wə zāhāb  ʕim  šāʔûl  wə ʕim  bêtô  wə ʔên  lānû  ʔîš  lə hāmît  bə yiśrāʔēl  wa yōmer  mā  ʔattem  ʔōmərîm  ʔeʕĕśê  lākem,Classical Biblical Hebrew
2 Sam 21:5,wa yōmərû  ʔel  ha melek  hā ʔîš  ʔăšer  killānû  wa ʔăšer  dimmā  lānû  nišmadnû  mē hityaṣṣēb  bə kol  gəbul  yiśrāʔēl,Classical Biblical Hebrew
2 Sam 21:6,yuttan  lānû  šibʕā  ʔănāšîm  mi bānāʸw  wə hôqaʕănûm  la yhwāh  bə gibʕat  šāʔûl  bəḥîr  yəhwāh wa yōmer  ha melek  ʔănî  ʔettēn,Classical Biblical Hebrew
2 Sam 21:7,wa yaḥmōl  ha melek  ʕal  məpî bōšet  ben  yəhônātān  ben  šāʔûl  ʕal  šəbuʕat  yəhwāh  ʔăšer  bênōtām  bên  dāwid  û bên  yəhônātān  ben  šāʔûl,Classical Biblical Hebrew
2 Sam 21:8,wa yiqqaḥ  ha melek  ʔet  šənê  bənê  riṣpā  bat  ʔayyā  ʔăšer  yālədā  lə šāʔûl  ʔet  ʔarmōnî  wə ʔet  məpibōšet  wə ʔet  ḥămēšet  bənê  mîkal  bat  šāʔûl  ʔăšer  yālədā  lə ʕadrîʔēl  ben  barzillay  ha məḥōlātî,Classical Biblical Hebrew
2 Sam 21:9,wa yittənēm  bə yad  ha gibʕōnîm  wa yōqîʕum  bā  hār  li pənê  yəhwāh  wa yippəlû  šəbaʕtām  yāḥad  wə hēmmā  humətû  bi ymê  qāṣîr  bā  rišōnîm  bi təḥillat  qəṣîr  śəʕōrîm,Classical Biblical Hebrew
2 Sam 21:10,wa tiqqaḥ  riṣpā  bat  ʔayyā  ʔet  ha śaq  wa taṭṭēhû  lāh  ʔel  ha ṣûr  mi təḥillat  qāṣîr  ʕad  nittak  mayim  ʕălêhem  min  ha šāmāyim  wə lō  nātənā  ʕôp  ha šāmayim  lā nûaḥ  ʕălêhem  yômām  wə ʔet  ḥayyat  ha śādê  lāyəlā,Classical Biblical Hebrew
2 Sam 21:11,wa yuggad  lə dāwid  ʔēt  ʔăšer  ʕāśətā  riṣpā  bat  ʔayyā  pilegeš  šāʔûl,Classical Biblical Hebrew
2 Sam 21:12,wa yēlek  dāwid  wa yiqqaḥ  ʔet  ʕaṣmôt  šāʔûl  wə ʔet  ʕaṣmôt  yəhônātān  bənô  mē ʔēt  baʕălê  yābêš  gilʕād  ʔăšer  gānəbû  ʔōtām  mē rəḥōb  bêt šan  ʔăšer  təlāʔûm  šāmmā  pəlištîm  bə yôm  hakkôt  pəlištîm  ʔet  šāʔûl  ba  gilbōaʕ,Classical Biblical Hebrew
2 Sam 21:13,wa yaʕal  mi šām  ʔet  ʕaṣmôt  šāʔûl  wə ʔet  ʕaṣmôt  yəhônātān  bənô  wa yaʔasəpû  ʔet  ʕaṣmôt  ha mûqāʕîm,Classical Biblical Hebrew
2 Sam 21:14,wa yiqbərû  ʔet  ʕaṣmôt  šāʔûl  wi yhônātān  bənô  bə ʔereṣ  binyāmin  bə ṣēlāʕ  bə qeber  qîš  ʔābiʸw  wa yaʕăśû  kōl  ʔăšer  ṣiwwā  ha melek  wa yēʕātēr  ʔĕlōhîm  lā  ʔāreṣ  ʔaḥărê  kēn,Classical Biblical Hebrew
2 Sam 21:15,wa təhî  ʕôd  milḥāmā  la  pəlištîm  ʔet  yiśrāʔēl  wa yēred  dāwid  wa ʕăbādāʸw  ʕimmô  wa yillāḥămû  ʔet  pəlištîm  wa yāʕap  dāwid,Classical Biblical Hebrew
2 Sam 21:16,wə yišbî  bə nōb  ʔăšer  bi ylîdê  hā rāpā  û mišqal  qênô  šəlōš  mēʔôt  mišqal  nəḥōšet  wə hû  ḥāgûr  ḥădāšā  wa yōmer  lə hakkôt  ʔet  dāwid,Classical Biblical Hebrew
2 Sam 21:17,wa yaʕăzor  lô  ʔăbîšay  ben  ṣərûyā  wa yak  ʔet  ha pəlištî  wa yəmîtēhû  ʔāz  nišbəʕû  ʔanšê  dāwid  lô  lē ʔmōr  lō  tēṣē  ʕôd  ʔittānû  la  milḥāmā  wə lō  təkabbê  ʔet  nēr  yiśrāʔēl,Classical Biblical Hebrew
2 Sam 21:18,wa yəhî  ʔaḥărê  kēn  wa təhî  ʕôd  ha milḥāmā  bə gôb  ʕim  pəlištîm  ʔāz  hikkā  sibbəkay  ha ḥušātî  ʔet  sap  ʔăšer  bi ylidê  hā rāpā,Classical Biblical Hebrew
2 Sam 21:19,wa təhî  ʕôd  ha milḥāmā  bə gôb  ʕim  pəlištîm  wa yak  ʔelḥānān  ben  yaʕrê  ʔōrəgîm  bêt  ha laḥmî  ʔēt  golyāt  ha gittî  wə ʕēṣ  ḥănîtô  ki mənôr  ʔōrəgîm,Classical Biblical Hebrew
2 Sam 21:20,wa təhî  ʕôd  milḥāmā  bə gat  wa yəhî  ʔîš  mādôn  wə ʔeṣbəʕōt  yādāʸw  wə ʔeṣbəʕōt  raglāʸw  šēš  wā šēš  ʕeśrîm  wə ʔarbaʕ  mispār  wə gam  hû  yullad  lə hā rāpā,Classical Biblical Hebrew
2 Sam 21:21,wa yəḥārēp  ʔet  yiśrāʔēl  wa yakkēhû  yəhônātān  ben  šimʕā  ʔăḥî  dāwid,Classical Biblical Hebrew
2 Sam 21:22,ʔet  ʔarbaʕat  ʔēllê  yullədû  lə hā rāpā  bə gat  wa yippəlû  bə yad  dāwid  û bə yad  ʕăbādāʸw,Classical Biblical Hebrew
2 Sam 22:1,wa yədabbēr  dāwid  la yhwāh  ʔet  dibrê  ha šîrā  ha zōt  bə yôm  hiṣṣîl  yəhwāh  ʔōtô  mi kap  kol  ʔōyəbāʸw  û mi kap  šāʔûl,Classical Biblical Hebrew
2 Sam 22:2,wa yōmar  yəhwāh  salʕî  û məṣudātî  û məpalṭî  lî,Classical Biblical Hebrew
2 Sam 22:3,ʔĕlōhê  ṣûrî  ʔeḥĕsê  bô  māginnî  wə qeren  yišʕî  miśgabbî  û mənûsî  mōšiʕî  mē ḥāmās  tōšiʕēnî,Classical Biblical Hebrew
2 Sam 22:4,məhullāl  ʔeqrā  yəhwāh  û mē ʔōyəbay  ʔiwwāšēaʕ,Classical Biblical Hebrew
2 Sam 22:5,kî  ʔăpāpunî  mišbərê  māwet  naḥălê  bəliyyaʕal  yəbaʕătunî,Classical Biblical Hebrew
2 Sam 22:6,ḥeblê  šəʔôl  sabbunî  qiddəmunî  mōqəšê  māwet,Classical Biblical Hebrew
2 Sam 22:7,ba  ṣar  lî  ʔeqrā  yəhwāh  wə ʔel  ʔĕlōhay  ʔeqrā  wa yišmaʕ  mē hêkālô  qôlî  wə šawʕātî  bə ʔoznāʸw,Classical Biblical Hebrew
2 Sam 22:8,wa yitgāʕaš  wa tirʕaš  hā ʔāreṣ  môsədôt  ha šāmayim  yirgāzû  wa yitgāʕăšû  kî  ḥārā  lô,Classical Biblical Hebrew
2 Sam 22:9,ʕālā  ʕāšān  bə ʔappô  wə ʔēš  mi piʸw  tōkēl  geḥālîm  bāʕărû  mimmennû,Classical Biblical Hebrew
2 Sam 22:10,wa yēṭ  šāmayim  wa yērad  wa ʕărāpel  taḥat  raglāʸw,Classical Biblical Hebrew
2 Sam 22:11,wa yirkab  ʕal  kərûb  wa yāʕōp  wa yērā  ʕal  kanəpê  rûaḥ,Classical Biblical Hebrew
2 Sam 22:12,wa yāšet  ḥōšek  səbîbōtāʸw  sukkôt  ḥašrat  mayim  ʕābê  šəḥāqîm,Classical Biblical Hebrew
2 Sam 22:13,mi nōgah  negdô  bāʕărû  gaḥălê  ʔēš,Classical Biblical Hebrew
2 Sam 22:14,yarʕēm  min  šāmayim  yəhwāh  wə ʕelyôn  yittēn  qôlô,Classical Biblical Hebrew
2 Sam 22:15,wa yišlaḥ  ḥiṣṣîm  wa yəpîṣēm  bārāq  wa yāhōm,Classical Biblical Hebrew
2 Sam 22:16,wa yērāʔû  ʔăpiqê  yom  yiggālû  mōsədôt  tēbēl  bə gaʕărat  yəhwāh  mi nišmat  rûaḥ  ʔappô,Classical Biblical Hebrew
2 Sam 22:17,yišlaḥ  mi mārôm  yiqqāḥēnî  yamšēnî  mi mayim  rabbîm,Classical Biblical Hebrew
2 Sam 22:18,yaṣṣîlēnî  mē ʔōyəbî  ʕāz  mi śōnəʔay  kî  ʔāməṣû  mimmennî,Classical Biblical Hebrew
2 Sam 22:19,yəqaddəmunî  bə yôm  ʔêdî  wa yəhî  yəhwāh  mišʕān  lî,Classical Biblical Hebrew
2 Sam 22:20,wa yōṣē  la  merḥāb  ʔōtî  yəḥalləṣēnî  kî  ḥāpēṣ  bî,Classical Biblical Hebrew
2 Sam 22:21,yigməlēnî  yəhwāh  kə ṣidqātî  kə bōr  yāday  yāšîb  lî,Classical Biblical Hebrew
2 Sam 22:22,kî  šāmartî  darəkê  yəhwāh  wə lō  rāšaʕtî  mē ʔĕlōhāy,Classical Biblical Hebrew
2 Sam 22:23,kî  kol  mišpāṭāʸw  lə negdî  wə ḥuqqōtāʸw  lō  ʔāsûr  mimmennā,Classical Biblical Hebrew
2 Sam 22:24,wā ʔêyê  tāmîm  lô  wā ʔeštammərā  mē ʕăwōnî,Classical Biblical Hebrew
2 Sam 22:25,wa yāšeb  yəhwāh  lî  kə ṣidqātî  kə bōrî  lə neged  ʕênāʸw,Classical Biblical Hebrew
2 Sam 22:26,ʕim  ḥāsîd  titḥassād  ʕim  gibbôr  tāmîm  tittammām,Classical Biblical Hebrew
2 Sam 22:27,ʕim  nābār  tittābār  wə ʕim  ʕiqqēš  tittappāl,Classical Biblical Hebrew
2 Sam 22:28,wə ʔet  ʕam  ʕānî  tôšîaʕ  wə ʕênêkā  ʕal  rāmîm  tašpîl,Classical Biblical Hebrew
2 Sam 22:29,kî  ʔattā  nêrî  yəhwāh  wa yhwāh  yaggîah  ḥoškî,Classical Biblical Hebrew
2 Sam 22:30,kî  bəkā  ʔārûṣ  gədûd  bē ʔlōhay  ʔădalleg  šûr,Classical Biblical Hebrew
2 Sam 22:31,hā ʔēl  tāmîm  darkô  ʔimrat  yəhwāh  ṣərûpā  māgēn  hû  lə kōl  ha ḥōsîm  bô,Classical Biblical Hebrew
2 Sam 22:32,kî  mî  ʔēl  mi balʕădê  yəhwāh  û mî  ṣûr  mi balʕădê  ʔĕlōhênû,Classical Biblical Hebrew
2 Sam 22:33,hā ʔēl  māʕûzzî  ḥāyil  wa yattēr  tāmîm  darkî,Classical Biblical Hebrew
2 Sam 22:34,məšawwê  raglay  kā  ʔayyālôt  wə ʕal  bāmôtay  yaʕămidēnî,Classical Biblical Hebrew
2 Sam 22:35,məlammēd  yāday  la  milḥāmā  wə niḥat  qešet  nəḥûšā  zərōʕōtāy,Classical Biblical Hebrew
2 Sam 22:36,wa titten  lî  māgēn  yišʕekā  wa ʕănōtəkā  tarbēnî,Classical Biblical Hebrew
2 Sam 22:37,tarḥîb  ṣaʕădî  taḥtēnî  wə lō  māʕădû  qarsullāy,Classical Biblical Hebrew
2 Sam 22:38,ʔerdəpā  ʔōyəbay  wā ʔašmîdēm  wə lō  ʔāšûb  ʕad  kallôtām,Classical Biblical Hebrew
2 Sam 22:39,wā ʔăkallēm  wā ʔemḥāṣēm  wə lō  yəqûmûn  wa yippəlû  taḥat  raglāy,Classical Biblical Hebrew
2 Sam 22:40,wa tazrēnî  ḥayil  la  milḥāmā  takrîaʕ  qāmay  taḥtēnî,Classical Biblical Hebrew
2 Sam 22:41,wə ʔōyəbay  tattā  lî  ʕōrep  məśanʔay  wā ʔaṣmîtēm,Classical Biblical Hebrew
2 Sam 22:42,yišʕû  wə ʔên  mōšîaʕ  ʔel  yəhwāh  wə lō  ʕānām,Classical Biblical Hebrew
2 Sam 22:43,wə ʔešḥāqēm  ka ʕăpar  ʔāreṣ  kə ṭîṭ  ḥûṣôt  ʔădiqqēm  ʔerqāʕēm,Classical Biblical Hebrew
2 Sam 22:44,wa təpalləṭēnî  mē rîbê  ʕammî  tišmərēnî  lə rōš  gôyim  ʕam  lō  yādaʕtî  yaʕabədunî,Classical Biblical Hebrew
2 Sam 22:45,bənê  nēkār  yitkaḥăšû  lî  li šəmôaʕ  ʔōzen  yiššāməʕû  lî,Classical Biblical Hebrew
2 Sam 22:46,bənê  nēkār  yibbōlû  wə yaḥgərû  mi misgərôtām,Classical Biblical Hebrew
2 Sam 22:47,ḥay  yəhwāh  û bārûk  ṣûrî  wə yārum  ʔĕlōhê  ṣûr  yišʕî,Classical Biblical Hebrew
2 Sam 22:48,hā ʔēl  ha nōtēn  nəqāmōt  lî  û môrîd  ʕammîm  taḥtēnî,Classical Biblical Hebrew
2 Sam 22:49,û môṣîʔî  mē ʔōyəbāy  û mi qāmay  tərôməmēnî  mē ʔîš  ḥămāsîm  taṣṣîlēnî,Classical Biblical Hebrew
2 Sam 22:50,ʕal  kēn  ʔôdəkā  yəhwāh  ba  gôyim  û lə šiməkā  ʔăzammēr,Classical Biblical Hebrew
2 Sam 22:51,migdôl  yəšûʕôt  malkô  wə ʕōśê  ḥesed  li məšîḥô  lə dāwid  û lə zarʕô  ʕad  ʕôlām,Classical Biblical Hebrew
2 Sam 23:1,wə ʔēllê  dibrê  dāwid  hā ʔaḥărōnîm  nəʔum  dāwid  ben  yišay  û nəʔum  ha geber  huqam  ʕāl  məšîaḥ  ʔĕlōhê  yaʕăqōb  û nəʕîm  zəmirôt  yiśrāʔēl,Classical Biblical Hebrew
2 Sam 23:2,rûaḥ  yəhwāh  dibber  bî  û millātô  ʕal  ləšônî,Classical Biblical Hebrew
2 Sam 23:3,ʔāmar  ʔĕlōhê  yiśrāʔēl  lî  dibber  ṣûr  yiśrāʔēl  môšēl  bā  ʔādām  ṣaddîq  môšēl  yirʔat  ʔĕlōhîm,Classical Biblical Hebrew
2 Sam 23:4,û kə ʔôr  bōqer  yizraḥ  šāmeš  bōqer  lō  ʕābôt  mi nōgah  mi māṭār  deše  mē ʔāreṣ,Classical Biblical Hebrew
2 Sam 23:5,kî  lō  kēn  bêtî  ʕim  ʔēl  kî  bərît  ʕôlām  śām  lî  ʕărûkā  ba  kōl  û šəmurā  kî  kol  yišʕî  wə kol  ḥēpeṣ  kî  lō  yaṣmîaḥ,Classical Biblical Hebrew
2 Sam 23:6,û bəliyyaʕal  kə qôṣ  munād  kullāham  kî  lō  bə yād  yiqqāḥû,Classical Biblical Hebrew
2 Sam 23:7,wə ʔîš  yiggaʕ  bāhem  yimmālē  barzel  wə ʕēṣ  ḥănît  û bā  ʔēš  śārôp  yiśśārəpû  ba  šābet,Classical Biblical Hebrew
2 Sam 23:8,ʔēllê  šəmôt  ha gibbōrîm  ʔăšer  lə dāwid  yōšēb  ba  šebet  taḥkəmōnî  rōš  ha šālišî  hû  ʕădînô  hā ʕeṣnî  ʕal  šəmōnê  mēʔôt  ḥālāl  bə paʕam  ʔeḥāt,Classical Biblical Hebrew
2 Sam 23:9,wə ʔaḥărāʸw  ʔelʕāzār  ben  dōdô  ben  ʔăḥōḥî  bi šəlōšā  ha gibbōrîm  ʕim  dāwid  bə ḥārəpām  ba  pəlištîm  neʔesəpû  šām  la  milḥāmā  wa yaʕălû  ʔîš  yiśrāʔēl,Classical Biblical Hebrew
2 Sam 23:10,hû  qām  wa yak  ba  pəlištîm  ʕad  kî  yāgəʕā  yādô  wa tidbaq  yādô  ʔel  ha ḥereb  wa yaʕaś  yəhwāh  təšûʕā  gədôlā  ba  yôm  ha hû  wə hā ʕām  yāšubû  ʔaḥărāʸw  ʔak  lə paššēṭ,Classical Biblical Hebrew
2 Sam 23:11,wə ʔaḥărāʸw  šammā  ben  ʔāgē  hārārî  wa yēʔāsəpû  pəlištîm  la  ḥayyā  wa təhî  šām  ḥelqat  ha śādê  məlēʔā  ʕădāšîm  wə hā ʕām  nās  mi pənê  pəlištîm,Classical Biblical Hebrew
2 Sam 23:12,wa yityaṣṣēb  bə tôk  ha ḥelqā  wa yaṣṣîlêā  wa yak  ʔet  pəlištîm  wa yaʕaś  yəhwāh  təšûʕā  gədôlā,Classical Biblical Hebrew
2 Sam 23:13,wa yērədû  šəlōšā  mē ha šəlōšîm  rōš  wa yābōʔû  ʔel  qāṣîr  ʔel  dāwid  ʔel  məʕārat  ʕădullām  wə ḥayyat  pəlištîm  ḥōnā  bə ʕēmeq  rəpāʔîm,Classical Biblical Hebrew
2 Sam 23:14,wə dāwid  ʔāz  ba  məṣûdā  û maṣṣab  pəlištîm  ʔāz  bêt lāḥem,Classical Biblical Hebrew
2 Sam 23:15,wa yitʔawwê  dāwid  wa yōmar  mî  yašqēnî  mayim  mi bōr  bêt leḥem  ʔăšer  ba  šāʕar,Classical Biblical Hebrew
2 Sam 23:16,wa yibqəʕû  šəlōšet  ha gibbōrîm  bə maḥănē  pəlištîm  wa yišʔăbû  mayim  mi bōr  bêt leḥem  ʔăšer  ba  šaʕar  wa yiśʔû  wa yābiʔû  ʔel  dāwid  wə lō  ʔābā  li šəttôtām  wa yassēk  ʔōtām  la yhwāh,Classical Biblical Hebrew
2 Sam 23:17,wa yōmer  ḥālîlā  lî  yəhwāh  mē ʕăśōtî  zōt  hă dam  hā ʔănāšîm  ha hōləkîm  bə napšôtām  wə lō  ʔābā  li šəttôtām  ʔēllê  ʕāśû  šəlōšet  ha gibbōrîm,Classical Biblical Hebrew
